epoch,global_step,layer,fwd_ms,recompute_fwd_ms,bwd_ms,fwd_calls_phase_fwd,fwd_calls_phase_bwd
0,14,15,3.919264,0.000000,3.285920,1,0
0,14,16,4.412224,0.000000,3.686016,1,0
0,14,17,2.542400,0.000000,3.975360,1,0
0,14,18,4.117056,0.000000,2.863264,1,0
0,14,19,2.405888,0.000000,4.016224,1,0
0,14,20,3.849728,0.000000,3.300960,1,0
0,14,21,2.793536,0.000000,3.762144,1,0
0,14,22,3.371008,0.000000,4.122240,1,0
0,14,23,3.178304,0.000000,3.118144,1,0
0,14,24,3.408448,0.000000,4.025440,1,0
0,14,25,3.453344,0.000000,3.228768,1,0
0,14,26,3.633184,0.000000,3.791072,1,0
0,14,27,4.077344,0.000000,4.161920,1,0
0,15,0,3.482048,0.000000,4.865984,1,0
0,15,1,3.796128,0.000000,4.509760,1,0
0,15,2,3.089952,0.000000,4.547520,1,0
0,15,3,3.279840,0.000000,3.794848,1,0
0,15,4,4.040064,0.000000,4.933440,1,0
0,15,5,2.502624,0.000000,4.773504,1,0
0,15,6,4.463904,0.000000,4.382016,1,0
0,15,7,2.331616,0.000000,3.886688,1,0
0,15,8,3.763264,0.000000,5.650912,1,0
0,15,9,2.790368,0.000000,4.189440,1,0
0,15,10,3.539296,0.000000,5.067424,1,0
0,15,11,2.953664,0.000000,5.232448,1,0
0,15,12,3.261568,0.000000,3.469120,1,0
0,15,13,3.147360,0.000000,3.864192,1,0
0,15,14,3.467744,0.000000,2.914592,1,0
0,15,15,3.148576,0.000000,4.877440,1,0
0,15,16,3.331104,0.000000,3.458112,1,0
0,15,17,4.171104,0.000000,3.006848,1,0
0,15,18,2.452960,0.000000,3.944416,1,0
0,15,19,6.369728,0.000000,4.195584,1,0
0,15,20,3.847616,0.000000,2.991488,1,0
0,15,21,3.251296,0.000000,3.944896,1,0
0,15,22,3.611168,0.000000,2.937568,1,0
0,15,23,4.275328,0.000000,4.030144,1,0
0,15,24,2.459488,0.000000,4.806464,1,0
0,15,25,4.360256,0.000000,2.953088,1,0
0,15,26,2.841888,0.000000,3.994784,1,0
0,15,27,3.434400,0.000000,4.248512,1,0
0,16,0,3.496768,0.000000,4.227552,1,0
0,16,1,3.516736,0.000000,4.957504,1,0
0,16,2,3.587968,0.000000,4.618240,1,0
0,16,3,8.245152,0.000000,4.697312,1,0
0,16,4,3.904256,0.000000,3.713472,1,0
0,16,5,4.684032,0.000000,4.947520,1,0
0,16,6,4.356640,0.000000,4.522336,1,0
0,16,7,4.349344,0.000000,4.534048,1,0
0,16,8,2.701184,0.000000,3.683936,1,0
0,16,9,4.165088,0.000000,5.436448,1,0
0,16,10,2.934592,0.000000,4.833664,1,0
0,16,11,3.488512,0.000000,4.719840,1,0
0,16,12,3.291936,0.000000,4.874976,1,0
0,16,13,3.341984,0.000000,4.480832,1,0
0,16,14,3.196928,0.000000,4.977376,1,0
0,16,15,3.765760,0.000000,4.548864,1,0
0,16,16,4.080896,0.000000,4.844064,1,0
0,16,17,2.445056,0.000000,4.585792,1,0
0,16,18,3.620672,0.000000,4.314016,1,0
0,16,19,3.302464,0.000000,4.239904,1,0
0,16,20,3.611168,0.000000,3.993952,1,0
0,16,21,3.470976,0.000000,2.829248,1,0
0,16,22,3.760896,0.000000,3.872384,1,0
0,16,23,5.456768,0.000000,4.447456,1,0
0,16,24,5.797280,0.000000,3.070304,1,0
0,16,25,5.436576,0.000000,4.005056,1,0
0,16,26,4.732736,0.000000,2.994208,1,0
0,16,27,3.243232,0.000000,4.206272,1,0
0,17,0,7.187840,0.000000,5.400512,1,0
0,17,1,6.429696,0.000000,4.764800,1,0
0,17,2,6.967808,0.000000,4.492896,1,0
0,17,3,4.258656,0.000000,4.678176,1,0
0,17,4,4.484096,0.000000,4.219744,1,0
0,17,5,2.538144,0.000000,4.666432,1,0
0,17,6,3.676128,0.000000,5.446624,1,0
0,17,7,3.470592,0.000000,4.556672,1,0
0,17,8,3.289792,0.000000,7.126592,1,0
0,17,9,4.491072,0.000000,10.507456,1,0
0,17,10,2.312224,0.000000,5.658912,1,0
0,17,11,4.239072,0.000000,4.287872,1,0
0,17,12,2.812800,0.000000,4.933408,1,0
0,17,13,3.900704,0.000000,3.998016,1,0
0,17,14,3.168960,0.000000,2.970976,1,0
0,17,15,3.309536,0.000000,3.723136,1,0
0,17,16,4.226304,0.000000,4.394656,1,0
0,17,17,2.804160,0.000000,2.932448,1,0
0,17,18,3.950048,0.000000,4.001024,1,0
0,17,19,3.033536,0.000000,2.983200,1,0
0,17,20,4.015392,0.000000,3.902272,1,0
0,17,21,4.571168,0.000000,4.203904,1,0
0,17,22,3.073600,0.000000,3.074432,1,0
0,17,23,4.104480,0.000000,3.900960,1,0
0,17,24,2.916320,0.000000,2.911968,1,0
0,17,25,3.487552,0.000000,3.994016,1,0
0,17,26,3.216608,0.000000,4.217888,1,0
0,17,27,3.379584,0.000000,3.037152,1,0
0,18,0,4.042816,0.000000,4.683712,1,0
0,18,1,3.027872,0.000000,4.155680,1,0
0,18,2,5.076800,0.000000,4.005056,1,0
0,18,3,2.971392,0.000000,5.053792,1,0
0,18,4,6.785216,0.000000,4.374848,1,0
0,18,5,3.105408,0.000000,3.700864,1,0
0,18,6,4.472704,0.000000,5.092960,1,0
0,18,7,2.383648,0.000000,4.469184,1,0
0,18,8,3.538336,0.000000,4.653600,1,0
0,18,9,3.273184,0.000000,3.855808,1,0
0,18,10,3.425632,0.000000,4.994880,1,0
0,18,11,3.241024,0.000000,4.594624,1,0
0,18,12,3.350592,0.000000,4.534048,1,0
0,18,13,4.149440,0.000000,3.704384,1,0
0,18,14,2.280896,0.000000,4.398656,1,0
0,18,15,4.254176,0.000000,4.004512,1,0
0,18,16,2.461920,0.000000,2.973696,1,0
0,18,17,3.741344,0.000000,3.995296,1,0
0,18,18,2.838112,0.000000,3.362272,1,0
0,18,19,3.369696,0.000000,3.768928,1,0
0,18,20,3.400960,0.000000,4.080192,1,0
0,18,21,3.627744,0.000000,2.911008,1,0
0,18,22,4.124096,0.000000,3.977184,1,0
0,18,23,2.594112,0.000000,3.188128,1,0
0,18,24,4.225856,0.000000,3.852928,1,0
0,18,25,2.235648,0.000000,4.020896,1,0
0,18,26,3.840800,0.000000,3.032480,1,0
0,18,27,3.281696,0.000000,4.147392,1,0
0,19,0,7.989536,0.000000,4.033728,1,0
0,19,1,6.310400,0.000000,4.780768,1,0
0,19,2,6.001664,0.000000,4.455744,1,0
0,19,3,2.658624,0.000000,4.793024,1,0
0,19,4,3.438144,0.000000,4.032192,1,0
0,19,5,3.085984,0.000000,4.691520,1,0
0,19,6,3.787904,0.000000,4.798432,1,0
0,19,7,3.440704,0.000000,4.763136,1,0
0,19,8,3.500512,0.000000,3.941760,1,0
0,19,9,4.944448,0.000000,4.600640,1,0
0,19,10,4.309792,0.000000,4.581824,1,0
0,19,11,6.113664,0.000000,5.053120,1,0
0,19,12,6.673280,0.000000,5.221280,1,0
0,19,13,5.655392,0.000000,4.725824,1,0
0,19,14,2.999904,0.000000,3.644192,1,0
0,19,15,3.733248,0.000000,3.976896,1,0
0,19,16,3.362816,0.000000,2.966912,1,0
0,19,17,3.458784,0.000000,3.932320,1,0
0,19,18,4.500000,0.000000,4.237568,1,0
0,19,19,2.609568,0.000000,2.954976,1,0
0,19,20,4.683584,0.000000,4.041792,1,0
0,19,21,3.093760,0.000000,2.887616,1,0
