epoch,global_step,layer,fwd_ms,recompute_fwd_ms,bwd_ms,fwd_calls_phase_fwd,fwd_calls_phase_bwd
0,2,11,4.837856,0.000000,12.283072,1,0
0,2,12,4.910656,0.000000,12.138080,1,0
0,2,13,5.080256,0.000000,14.021568,1,0
0,2,14,4.855680,0.000000,12.764224,1,0
0,2,15,4.582976,0.000000,13.338688,1,0
0,2,16,4.145216,0.000000,11.155840,1,0
0,2,17,4.530016,0.000000,12.314112,1,0
0,2,18,6.933248,0.000000,12.471424,1,0
0,2,19,4.534720,0.000000,12.245920,1,0
0,2,20,4.646112,0.000000,13.090528,1,0
0,2,21,5.250592,0.000000,12.815232,1,0
0,2,22,3.894592,0.000000,12.641408,1,0
0,2,23,4.789632,0.000000,15.488512,1,0
0,2,24,4.638400,0.000000,12.173952,1,0
0,2,25,5.010880,0.000000,7.794976,1,0
0,2,26,5.287072,0.000000,5.394048,1,0
0,2,27,3.757632,0.000000,5.332800,1,0
0,3,0,5.487200,0.000000,12.516352,1,0
0,3,1,4.749440,0.000000,13.529856,1,0
0,3,2,5.499232,0.000000,13.125248,1,0
0,3,3,6.151456,0.000000,12.489152,1,0
0,3,4,3.309472,0.000000,11.749920,1,0
0,3,5,4.611744,0.000000,12.295872,1,0
0,3,6,4.645152,0.000000,12.151456,1,0
0,3,7,5.276384,0.000000,12.598016,1,0
0,3,8,3.744576,0.000000,11.863904,1,0
0,3,9,5.732672,0.000000,12.797152,1,0
0,3,10,4.863712,0.000000,12.805984,1,0
0,3,11,4.767104,0.000000,11.158912,1,0
0,3,12,4.745664,0.000000,12.043264,1,0
0,3,13,4.292448,0.000000,12.512640,1,0
0,3,14,3.867328,0.000000,12.104640,1,0
0,3,15,4.663232,0.000000,11.805248,1,0
0,3,16,4.730656,0.000000,12.077088,1,0
0,3,17,5.150496,0.000000,12.268416,1,0
0,3,18,3.833696,0.000000,12.192544,1,0
0,3,19,4.876224,0.000000,12.196960,1,0
0,3,20,4.714496,0.000000,14.435616,1,0
0,3,21,5.087616,0.000000,12.971392,1,0
0,3,22,5.776800,0.000000,12.291328,1,0
0,3,23,5.813824,0.000000,12.715200,1,0
0,3,24,6.436064,0.000000,12.745472,1,0
0,3,25,5.843200,0.000000,10.501312,1,0
0,3,26,5.728384,0.000000,5.085184,1,0
0,3,27,5.599744,0.000000,5.433696,1,0
0,4,0,5.712768,0.000000,12.995072,1,0
0,4,1,3.512160,0.000000,12.098624,1,0
0,4,2,4.269856,0.000000,12.088128,1,0
0,4,3,4.973664,0.000000,12.654304,1,0
0,4,4,5.237984,0.000000,12.325088,1,0
0,4,5,3.494560,0.000000,12.498048,1,0
0,4,6,4.330336,0.000000,12.276896,1,0
0,4,7,4.707200,0.000000,14.356224,1,0
0,4,8,5.106368,0.000000,11.979296,1,0
0,4,9,3.901408,0.000000,12.218112,1,0
0,4,10,4.389216,0.000000,12.350880,1,0
0,4,11,4.890112,0.000000,12.128640,1,0
0,4,12,5.312608,0.000000,12.169696,1,0
0,4,13,3.504832,0.000000,12.098560,1,0
0,4,14,4.768128,0.000000,12.280416,1,0
0,4,15,4.752416,0.000000,12.069568,1,0
0,4,16,4.977152,0.000000,12.996000,1,0
0,4,17,5.544128,0.000000,13.988800,1,0
0,4,18,4.884736,0.000000,12.790400,1,0
0,4,19,3.828288,0.000000,12.086848,1,0
0,4,20,4.843808,0.000000,12.008352,1,0
0,4,21,4.583680,0.000000,12.143040,1,0
0,4,22,5.220864,0.000000,11.630784,1,0
0,4,23,5.177408,0.000000,14.046784,1,0
0,4,24,4.549632,0.000000,13.196544,1,0
0,4,25,5.026464,0.000000,7.854240,1,0
0,4,26,5.542400,0.000000,5.155584,1,0
0,4,27,4.709856,0.000000,5.270240,1,0
0,5,0,4.367488,0.000000,16.447456,1,0
0,5,1,4.878592,0.000000,17.004608,1,0
0,5,2,4.560000,0.000000,14.124320,1,0
0,5,3,5.112800,0.000000,12.744576,1,0
0,5,4,5.973856,0.000000,13.221440,1,0
0,5,5,6.622752,0.000000,13.414368,1,0
0,5,6,6.693280,0.000000,13.224768,1,0
0,5,7,4.621632,0.000000,12.524096,1,0
0,5,8,5.556352,0.000000,12.318656,1,0
0,5,9,3.666560,0.000000,12.876448,1,0
0,5,10,5.707328,0.000000,12.529376,1,0
0,5,11,4.789312,0.000000,12.261408,1,0
0,5,12,4.858048,0.000000,12.152608,1,0
0,5,13,5.470272,0.000000,12.216928,1,0
0,5,14,5.306432,0.000000,11.964160,1,0
0,5,15,5.465632,0.000000,14.993280,1,0
0,5,16,6.905984,0.000000,12.539872,1,0
0,5,17,5.709088,0.000000,12.652000,1,0
0,5,18,7.829408,0.000000,13.790144,1,0
0,5,19,4.979424,0.000000,13.761216,1,0
0,5,20,6.391904,0.000000,13.203040,1,0
0,5,21,5.391776,0.000000,13.598080,1,0
0,5,22,5.266304,0.000000,13.144352,1,0
0,5,23,6.408544,0.000000,13.591904,1,0
0,5,24,5.070048,0.000000,13.594976,1,0
0,5,25,6.047840,0.000000,10.091104,1,0
0,5,26,5.609184,0.000000,5.678464,1,0
0,5,27,6.122304,0.000000,5.265632,1,0
0,6,0,5.014048,0.000000,12.352384,1,0
0,6,1,4.725664,0.000000,11.862528,1,0
0,6,2,4.585600,0.000000,12.253664,1,0
0,6,3,5.795008,0.000000,14.243840,1,0
0,6,4,4.821888,0.000000,13.450656,1,0
0,6,5,4.153120,0.000000,12.023008,1,0
0,6,6,4.910432,0.000000,11.725760,1,0
0,6,7,4.651008,0.000000,12.471872,1,0
0,6,8,5.852128,0.000000,11.932672,1,0
0,6,9,5.648096,0.000000,11.874112,1,0
0,6,10,4.816000,0.000000,12.674976,1,0
0,6,11,5.651552,0.000000,12.555200,1,0
0,6,12,3.665088,0.000000,15.879232,1,0
0,6,13,4.654176,0.000000,13.239040,1,0
0,6,14,4.877152,0.000000,12.173280,1,0
0,6,15,4.885472,0.000000,12.417088,1,0
0,6,16,5.435840,0.000000,11.929536,1,0
0,6,17,3.487488,0.000000,12.158176,1,0
0,6,18,6.160064,0.000000,12.306048,1,0
0,6,19,4.947104,0.000000,12.307520,1,0
0,6,20,4.901888,0.000000,12.441216,1,0
0,6,21,6.751744,0.000000,12.247296,1,0
0,6,22,4.626784,0.000000,14.309568,1,0
0,6,23,5.197312,0.000000,12.980224,1,0
0,6,24,4.079200,0.000000,12.570464,1,0
0,6,25,4.681312,0.000000,9.353952,1,0
0,6,26,4.601824,0.000000,4.228352,1,0
0,6,27,5.292544,0.000000,5.306912,1,0
0,7,0,6.846976,0.000000,13.098336,1,0
0,7,1,6.634336,0.000000,12.986560,1,0
0,7,2,8.653440,0.000000,14.202080,1,0
0,7,3,4.889408,0.000000,12.081728,1,0
0,7,4,3.960416,0.000000,12.123328,1,0
0,7,5,5.390496,0.000000,12.224320,1,0
0,7,6,5.125600,0.000000,12.771168,1,0
0,7,7,4.829152,0.000000,12.112640,1,0
0,7,8,5.205600,0.000000,12.353024,1,0
0,7,9,5.122496,0.000000,12.682400,1,0
0,7,10,3.976864,0.000000,12.898816,1,0
0,7,11,4.724032,0.000000,13.386496,1,0
0,7,12,4.509600,0.000000,12.306528,1,0
0,7,13,4.880960,0.000000,11.870208,1,0
0,7,14,5.420160,0.000000,14.401344,1,0
0,7,15,5.146976,0.000000,12.433920,1,0
0,7,16,4.807040,0.000000,12.186720,1,0
0,7,17,5.159552,0.000000,12.446112,1,0
0,7,18,4.666784,0.000000,12.802272,1,0
0,7,19,5.141152,0.000000,12.185440,1,0
0,7,20,3.867456,0.000000,15.627040,1,0
0,7,21,4.791264,0.000000,12.849856,1,0
0,7,22,4.502592,0.000000,12.238592,1,0
0,7,23,4.909824,0.000000,15.298016,1,0
0,7,24,4.651392,0.000000,14.457152,1,0
0,7,25,5.670816,0.000000,8.969792,1,0
0,7,26,5.266880,0.000000,5.226560,1,0
0,7,27,4.793056,0.000000,5.200128,1,0
0,8,0,4.563584,0.000000,13.603168,1,0
0,8,1,4.533312,0.000000,14.330720,1,0
0,8,2,4.500640,0.000000,13.437568,1,0
0,8,3,4.630656,0.000000,12.409760,1,0
0,8,4,3.722304,0.000000,13.340352,1,0
0,8,5,4.499648,0.000000,13.815296,1,0
0,8,6,5.333952,0.000000,13.812832,1,0
0,8,7,4.382592,0.000000,13.441440,1,0
0,8,8,5.711520,0.000000,12.618560,1,0
0,8,9,4.314240,0.000000,11.884480,1,0
0,8,10,4.046240,0.000000,12.087552,1,0
0,8,11,4.442048,0.000000,12.193344,1,0
0,8,12,4.741824,0.000000,12.152576,1,0
0,8,13,5.410208,0.000000,11.733600,1,0
0,8,14,3.801856,0.000000,12.029184,1,0
0,8,15,4.558368,0.000000,11.757408,1,0
0,8,16,4.791328,0.000000,12.643424,1,0
0,8,17,5.012160,0.000000,14.363584,1,0
0,8,18,4.139104,0.000000,12.069824,1,0
0,8,19,4.008832,0.000000,11.691712,1,0
0,8,20,4.525152,0.000000,12.169120,1,0
0,8,21,4.399072,0.000000,12.136864,1,0
0,8,22,5.901696,0.000000,12.164800,1,0
0,8,23,5.331296,0.000000,12.041696,1,0
0,8,24,4.644768,0.000000,12.742592,1,0
0,8,25,4.773984,0.000000,11.088512,1,0
0,8,26,4.357376,0.000000,5.377984,1,0
0,8,27,4.952736,0.000000,4.289024,1,0
0,9,0,4.556448,0.000000,12.759648,1,0
0,9,1,4.587936,0.000000,12.241408,1,0
0,9,2,4.408384,0.000000,12.512288,1,0
0,9,3,4.899872,0.000000,12.313472,1,0
0,9,4,3.970688,0.000000,12.957408,1,0
0,9,5,4.695392,0.000000,13.427520,1,0
0,9,6,5.189472,0.000000,12.528512,1,0
0,9,7,4.538208,0.000000,13.093600,1,0
0,9,8,4.793728,0.000000,12.451232,1,0
0,9,9,4.438144,0.000000,11.988928,1,0
0,9,10,4.873664,0.000000,13.252000,1,0
0,9,11,4.365344,0.000000,12.174336,1,0
0,9,12,4.991872,0.000000,12.397824,1,0
0,9,13,5.756960,0.000000,13.065408,1,0
0,9,14,3.844992,0.000000,14.109312,1,0
0,9,15,4.720736,0.000000,12.905504,1,0
0,9,16,5.343648,0.000000,11.946432,1,0
0,9,17,6.192224,0.000000,12.119168,1,0
0,9,18,5.995680,0.000000,12.110496,1,0
0,9,19,5.706016,0.000000,12.307072,1,0
0,9,20,5.121824,0.000000,12.456224,1,0
0,9,21,4.812960,0.000000,11.319776,1,0
0,9,22,4.204096,0.000000,14.071200,1,0
0,9,23,4.662144,0.000000,12.886272,1,0
0,9,24,4.329600,0.000000,11.696096,1,0
0,9,25,5.172704,0.000000,9.008800,1,0
0,9,26,3.844384,0.000000,5.085600,1,0
0,9,27,4.529824,0.000000,5.089440,1,0
0,10,0,3.942816,0.000000,9.280096,1,0
0,10,1,3.900928,0.000000,9.555680,1,0
0,10,2,4.627232,0.000000,8.616032,1,0
0,10,3,2.826400,0.000000,9.548064,1,0
0,10,4,4.268416,0.000000,8.999232,1,0
0,10,5,3.283136,0.000000,9.109824,1,0
0,10,6,3.862304,0.000000,8.523840,1,0
0,10,7,4.923296,0.000000,10.254880,1,0
0,10,8,2.797376,0.000000,10.079936,1,0
0,10,9,4.287968,0.000000,8.763904,1,0
0,10,10,4.983488,0.000000,9.369952,1,0
0,10,11,3.620192,0.000000,8.809344,1,0
0,10,12,4.831488,0.000000,9.869856,1,0
0,10,13,4.251136,0.000000,8.716224,1,0
0,10,14,4.753120,0.000000,10.069568,1,0
0,10,15,2.715232,0.000000,8.485408,1,0
0,10,16,3.852160,0.000000,9.328704,1,0
0,10,17,3.752224,0.000000,8.612800,1,0
0,10,18,3.783456,0.000000,9.457440,1,0
0,10,19,3.823360,0.000000,9.253632,1,0
0,10,20,3.502528,0.000000,9.519840,1,0
0,10,21,3.840288,0.000000,8.055840,1,0
0,10,22,4.849248,0.000000,10.018048,1,0
0,10,23,2.959712,0.000000,12.511456,1,0
0,10,24,3.802880,0.000000,6.473536,1,0
0,10,25,5.229760,0.000000,5.604640,1,0
0,10,26,3.004256,0.000000,5.412928,1,0
0,10,27,3.754208,0.000000,5.570816,1,0
0,11,0,3.917664,0.000000,9.100992,1,0
0,11,1,3.995328,0.000000,9.430176,1,0
0,11,2,3.614752,0.000000,8.624928,1,0
0,11,3,3.920704,0.000000,9.343552,1,0
0,11,4,6.927456,0.000000,8.788128,1,0
0,11,5,5.096160,0.000000,9.186432,1,0
0,11,6,2.470592,0.000000,8.946208,1,0
0,11,7,3.866240,0.000000,11.156448,1,0
0,11,8,4.349824,0.000000,10.609536,1,0
0,11,9,3.136928,0.000000,8.943776,1,0
0,11,10,3.888224,0.000000,9.802048,1,0
0,11,11,3.688864,0.000000,9.251712,1,0
0,11,12,3.254528,0.000000,9.336736,1,0
0,11,13,3.991936,0.000000,8.316672,1,0
0,11,14,4.763648,0.000000,9.489664,1,0
0,11,15,2.971200,0.000000,8.628704,1,0
0,11,16,3.898400,0.000000,9.075232,1,0
0,11,17,3.813344,0.000000,9.088480,1,0
0,11,18,5.207328,0.000000,9.449856,1,0
0,11,19,4.159968,0.000000,11.452640,1,0
0,11,20,3.832608,0.000000,10.237344,1,0
0,11,21,3.710560,0.000000,8.973248,1,0
0,11,22,3.767616,0.000000,9.259424,1,0
0,11,23,3.483584,0.000000,8.776064,1,0
0,11,24,3.802080,0.000000,8.604256,1,0
0,11,25,4.066688,0.000000,5.178336,1,0
0,11,26,3.733792,0.000000,4.668832,1,0
0,11,27,3.890208,0.000000,5.068128,1,0
0,12,0,4.660224,0.000000,9.141280,1,0
0,12,1,4.153120,0.000000,8.666304,1,0
0,12,2,3.631520,0.000000,11.884768,1,0
0,12,3,3.656928,0.000000,10.146656,1,0
0,12,4,3.604512,0.000000,9.778912,1,0
0,12,5,5.357888,0.000000,9.557088,1,0
0,12,6,2.966880,0.000000,8.813952,1,0
0,12,7,3.600128,0.000000,9.766240,1,0
0,12,8,3.629984,0.000000,10.201856,1,0
0,12,9,4.247072,0.000000,9.311872,1,0
0,12,10,3.831552,0.000000,9.491424,1,0
0,12,11,4.626336,0.000000,8.781056,1,0
0,12,12,2.988896,0.000000,8.891808,1,0
0,12,13,3.751104,0.000000,8.444384,1,0
0,12,14,3.604864,0.000000,10.305728,1,0
0,12,15,4.050784,0.000000,10.202848,1,0
0,12,16,3.867392,0.000000,9.724192,1,0
0,12,17,3.749600,0.000000,7.994400,1,0
0,12,18,3.973056,0.000000,9.716480,1,0
0,12,19,3.828608,0.000000,7.941216,1,0
0,12,20,3.642976,0.000000,9.912608,1,0
0,12,21,3.661152,0.000000,8.376352,1,0
0,12,22,4.649184,0.000000,9.004320,1,0
0,12,23,2.359968,0.000000,8.061920,1,0
0,12,24,4.024064,0.000000,5.024160,1,0
0,12,25,3.717280,0.000000,5.253120,1,0
0,12,26,4.046048,0.000000,5.267840,1,0
0,12,27,3.907776,0.000000,4.904704,1,0
0,13,0,4.368576,0.000000,9.765920,1,0
0,13,1,3.349632,0.000000,8.464096,1,0
0,13,2,3.639104,0.000000,10.241984,1,0
0,13,3,4.685696,0.000000,8.581664,1,0
0,13,4,2.555776,0.000000,9.204352,1,0
0,13,5,3.830944,0.000000,8.465888,1,0
0,13,6,3.751456,0.000000,9.015616,1,0
0,13,7,3.928192,0.000000,8.730208,1,0
0,13,8,4.400128,0.000000,10.241472,1,0
0,13,9,3.475680,0.000000,9.449632,1,0
0,13,10,3.727200,0.000000,10.494080,1,0
0,13,11,4.470432,0.000000,10.453184,1,0
0,13,12,2.852544,0.000000,9.181984,1,0
0,13,13,3.502560,0.000000,9.809856,1,0
0,13,14,3.535520,0.000000,8.664608,1,0
0,13,15,3.562400,0.000000,8.975360,1,0
0,13,16,4.530080,0.000000,8.887520,1,0
0,13,17,2.509920,0.000000,8.722816,1,0
0,13,18,3.933760,0.000000,8.997344,1,0
0,13,19,3.378048,0.000000,8.536672,1,0
0,13,20,3.702304,0.000000,8.217024,1,0
0,13,21,5.147552,0.000000,10.115264,1,0
0,13,22,5.644576,0.000000,9.275616,1,0
0,13,23,5.705504,0.000000,7.494112,1,0
0,13,24,5.521152,0.000000,5.405312,1,0
0,13,25,4.233024,0.000000,5.073440,1,0
0,13,26,5.304064,0.000000,4.534592,1,0
0,13,27,4.289152,0.000000,4.947648,1,0
0,14,0,4.131008,0.000000,8.354752,1,0
0,14,1,3.792000,0.000000,9.091584,1,0
0,14,2,3.678528,0.000000,8.232864,1,0
0,14,3,4.475936,0.000000,9.363392,1,0
0,14,4,4.884928,0.000000,8.605024,1,0
0,14,5,5.277216,0.000000,8.705088,1,0
0,14,6,5.765184,0.000000,9.699072,1,0
0,14,7,5.743360,0.000000,9.152096,1,0
0,14,8,4.868256,0.000000,8.888064,1,0
0,14,9,4.613920,0.000000,9.356576,1,0
0,14,10,5.094304,0.000000,8.455328,1,0
0,14,11,3.849056,0.000000,8.680672,1,0
0,14,12,3.221888,0.000000,8.486848,1,0
0,14,13,5.594848,0.000000,9.353440,1,0
0,14,14,5.097152,0.000000,8.859680,1,0
0,14,15,5.142880,0.000000,8.839808,1,0
0,14,16,5.506496,0.000000,8.808128,1,0
0,14,17,3.563328,0.000000,9.134848,1,0
0,14,18,5.382784,0.000000,8.561888,1,0
0,14,19,4.287744,0.000000,9.239808,1,0
0,14,20,5.163744,0.000000,9.691648,1,0
0,14,21,2.754624,0.000000,9.723104,1,0
0,14,22,3.636672,0.000000,9.012288,1,0
0,14,23,5.578176,0.000000,8.626240,1,0
0,14,24,3.195744,0.000000,5.218080,1,0
0,14,25,3.869408,0.000000,4.617216,1,0
0,14,26,4.225504,0.000000,4.923680,1,0
0,14,27,3.863680,0.000000,5.165952,1,0
0,15,0,4.894240,0.000000,8.940896,1,0
0,15,1,5.235040,0.000000,9.404448,1,0
0,15,2,3.906784,0.000000,11.880448,1,0
0,15,3,4.236736,0.000000,9.217184,1,0
0,15,4,4.398208,0.000000,8.835264,1,0
0,15,5,4.769760,0.000000,9.576480,1,0
0,15,6,2.793664,0.000000,8.708800,1,0
0,15,7,3.710240,0.000000,9.888992,1,0
0,15,8,3.862048,0.000000,9.280736,1,0
0,15,9,3.768576,0.000000,9.252544,1,0
0,15,10,4.476128,0.000000,8.349728,1,0
0,15,11,2.772576,0.000000,8.777408,1,0
0,15,12,3.850144,0.000000,8.539328,1,0
0,15,13,4.511648,0.000000,11.187328,1,0
0,15,14,3.622112,0.000000,9.549216,1,0
0,15,15,3.541440,0.000000,8.849312,1,0
0,15,16,3.801248,0.000000,8.755200,1,0
0,15,17,3.545216,0.000000,9.270528,1,0
0,15,18,4.408032,0.000000,8.121280,1,0
0,15,19,2.915616,0.000000,9.344672,1,0
0,15,20,4.590976,0.000000,8.802080,1,0
0,15,21,3.587872,0.000000,8.799328,1,0
0,15,22,3.223648,0.000000,8.448736,1,0
0,15,23,3.980576,0.000000,6.566272,1,0
0,15,24,3.931424,0.000000,4.991168,1,0
0,15,25,4.134624,0.000000,5.116000,1,0
0,15,26,4.195776,0.000000,5.115328,1,0
0,15,27,3.264320,0.000000,5.649536,1,0
0,16,0,3.880192,0.000000,8.703648,1,0
0,16,1,4.264448,0.000000,8.801248,1,0
0,16,2,4.177984,0.000000,8.781088,1,0
0,16,3,3.822976,0.000000,8.850848,1,0
0,16,4,5.228832,0.000000,10.230912,1,0
0,16,5,5.827712,0.000000,12.270048,1,0
0,16,6,5.711104,0.000000,12.002336,1,0
0,16,7,5.193632,0.000000,9.986496,1,0
0,16,8,4.200384,0.000000,8.071232,1,0
0,16,9,5.076416,0.000000,10.323936,1,0
0,16,10,3.809600,0.000000,11.357184,1,0
0,16,11,3.707296,0.000000,9.592608,1,0
0,16,12,126.684898,0.000000,8.700064,1,0
0,16,13,5.766976,0.000000,8.537856,1,0
0,16,14,3.234080,0.000000,9.371744,1,0
0,16,15,3.706752,0.000000,8.589184,1,0
0,16,16,4.601664,0.000000,9.059296,1,0
0,16,17,2.898208,0.000000,8.433920,1,0
0,16,18,3.691584,0.000000,9.413920,1,0
0,16,19,3.525920,0.000000,8.509344,1,0
0,16,20,3.825600,0.000000,8.836640,1,0
0,16,21,4.577760,0.000000,8.958176,1,0
0,16,22,3.100224,0.000000,10.080800,1,0
0,16,23,3.637920,0.000000,8.172512,1,0
0,16,24,4.557248,0.000000,5.065088,1,0
0,16,25,2.795200,0.000000,5.387008,1,0
0,16,26,3.994560,0.000000,5.111520,1,0
0,16,27,3.292288,0.000000,5.378016,1,0
0,17,0,4.012416,0.000000,8.916960,1,0
0,17,1,3.782752,0.000000,9.243264,1,0
0,17,2,4.137408,0.000000,8.510080,1,0
0,17,3,3.953696,0.000000,8.431232,1,0
0,17,4,4.064512,0.000000,10.666272,1,0
0,17,5,3.785024,0.000000,11.118176,1,0
0,17,6,4.490784,0.000000,10.612448,1,0
0,17,7,4.520416,0.000000,9.880128,1,0
0,17,8,4.294112,0.000000,11.899776,1,0
0,17,9,5.026816,0.000000,10.237632,1,0
0,17,10,4.525248,0.000000,9.431808,1,0
0,17,11,4.764000,0.000000,9.183936,1,0
0,17,12,3.092448,0.000000,9.259008,1,0
0,17,13,3.429792,0.000000,8.167168,1,0
0,17,14,4.660096,0.000000,9.834976,1,0
0,17,15,2.529056,0.000000,8.548224,1,0
0,17,16,4.136288,0.000000,9.056000,1,0
0,17,17,3.609056,0.000000,11.839040,1,0
0,17,18,4.390624,0.000000,9.690272,1,0
0,17,19,4.254464,0.000000,9.751264,1,0
0,17,20,5.582496,0.000000,11.197280,1,0
0,17,21,3.679360,0.000000,9.328704,1,0
0,17,22,4.410528,0.000000,9.272256,1,0
0,17,23,4.805184,0.000000,10.828384,1,0
0,17,24,4.493696,0.000000,8.866368,1,0
0,17,25,2.934624,0.000000,5.307104,1,0
0,17,26,3.993600,0.000000,5.492224,1,0
0,17,27,3.683712,0.000000,5.591104,1,0
0,18,0,3.559040,0.000000,8.986944,1,0
0,18,1,4.217536,0.000000,8.719584,1,0
0,18,2,4.638976,0.000000,8.419008,1,0
0,18,3,2.878880,0.000000,8.720064,1,0
0,18,4,4.052160,0.000000,9.771232,1,0
0,18,5,3.712320,0.000000,9.346624,1,0
0,18,6,3.782144,0.000000,8.426592,1,0
0,18,7,4.306400,0.000000,9.530880,1,0
0,18,8,3.136032,0.000000,8.627520,1,0
0,18,9,3.855456,0.000000,8.162048,1,0
0,18,10,4.490080,0.000000,9.011040,1,0
0,18,11,2.486336,0.000000,13.052896,1,0
0,18,12,4.291328,0.000000,11.373248,1,0
0,18,13,3.600512,0.000000,8.468576,1,0
0,18,14,3.738400,0.000000,9.464032,1,0
0,18,15,4.530656,0.000000,8.640608,1,0
0,18,16,3.121600,0.000000,10.703328,1,0
0,18,17,3.736320,0.000000,9.954496,1,0
0,18,18,5.001280,0.000000,8.666336,1,0
0,18,19,2.559616,0.000000,8.584128,1,0
0,18,20,4.324960,0.000000,8.585536,1,0
0,18,21,5.136416,0.000000,9.608864,1,0
0,18,22,3.340608,0.000000,9.144768,1,0
0,18,23,4.294560,0.000000,8.477536,1,0
0,18,24,5.075200,0.000000,4.276608,1,0
0,18,25,4.883008,0.000000,5.081760,1,0
0,18,26,4.473152,0.000000,5.196352,1,0
0,18,27,3.640704,0.000000,5.121440,1,0
0,19,0,4.050560,0.000000,10.074080,1,0
0,19,1,3.939136,0.000000,8.966944,1,0
0,19,2,3.582112,0.000000,8.861856,1,0
0,19,3,3.639552,0.000000,8.537568,1,0
0,19,4,4.409216,0.000000,9.017888,1,0
0,19,5,3.181248,0.000000,9.259648,1,0
0,19,6,3.861888,0.000000,10.908736,1,0
0,19,7,4.056704,0.000000,8.691968,1,0
0,19,8,3.785696,0.000000,9.289440,1,0
0,19,9,4.364768,0.000000,8.843680,1,0
0,19,10,4.636928,0.000000,8.939264,1,0
0,19,11,2.997056,0.000000,9.908256,1,0
0,19,12,4.665056,0.000000,10.781344,1,0
0,19,13,4.665728,0.000000,11.223008,1,0
0,19,14,3.238752,0.000000,9.251552,1,0
0,19,15,3.818432,0.000000,8.720448,1,0
0,19,16,4.491072,0.000000,8.391232,1,0
0,19,17,3.128672,0.000000,9.394368,1,0
0,19,18,4.462176,0.000000,10.299136,1,0
0,19,19,4.911488,0.000000,8.963488,1,0
0,19,20,3.820544,0.000000,9.401664,1,0
0,19,21,4.562560,0.000000,10.048416,1,0
