iter,mode,t_ms,cpu_rss_gib,gpu_alloc_gib,gpu_reserved_gib
0,ckpt,416.387,1.255203,3.248665,3.267578
0,ckpt,421.901,1.273232,3.247693,3.267578
0,ckpt,427.470,1.276501,3.262974,3.273438
0,ckpt,432.862,1.277313,3.337213,3.365234
0,ckpt,438.303,1.279240,3.348408,3.386719
0,ckpt,443.930,1.279259,3.413390,3.433594
0,ckpt,449.427,1.279274,3.443141,3.476562
0,ckpt,454.867,1.279293,3.507148,3.542969
0,ckpt,460.356,1.279316,3.529089,3.566406
0,ckpt,465.915,1.279327,3.618961,3.656250
0,ckpt,471.529,1.279362,3.634102,3.656250
0,ckpt,477.196,1.279385,3.713208,3.746094
0,ckpt,482.905,1.279385,3.741549,3.765625
0,ckpt,488.504,1.279385,3.817202,3.855469
0,ckpt,493.995,1.279385,3.893906,3.925781
0,ckpt,499.647,1.279385,3.909526,3.945312
0,ckpt,505.344,1.279396,3.989601,4.035156
0,ckpt,511.145,1.279400,4.015989,4.035156
0,ckpt,516.977,1.279404,4.091642,4.125000
0,ckpt,522.476,1.279408,4.152716,4.191406
0,ckpt,528.247,1.279411,4.185431,4.234375
0,ckpt,533.736,1.279415,4.268435,4.304688
0,ckpt,539.167,1.279484,4.283821,4.324219
0,ckpt,544.903,1.279484,4.365116,4.394531
0,ckpt,550.775,1.279484,4.378327,4.414062
0,ckpt,556.921,1.279484,4.459836,4.503906
0,ckpt,562.865,1.279484,4.484782,4.503906
0,ckpt,568.622,1.279484,4.555552,4.593750
0,ckpt,574.072,1.279579,4.637134,4.683594
0,ckpt,579.801,1.279579,4.646381,4.703125
0,ckpt,585.482,1.279579,4.732345,4.773438
0,ckpt,591.311,1.279579,4.753363,4.792969
0,ckpt,596.820,1.279579,4.831956,4.863281
0,ckpt,602.497,1.279579,4.886183,4.925781
0,ckpt,608.002,1.279579,4.925700,4.972656
0,ckpt,613.543,1.279579,5.011192,5.062500
0,ckpt,619.672,1.279579,5.017509,5.062500
0,ckpt,625.138,1.279640,5.102985,5.152344
0,ckpt,630.613,1.279640,5.114196,5.152344
0,ckpt,636.125,1.279640,5.191877,5.242188
0,ckpt,641.887,1.279644,5.204050,5.261719
0,ckpt,647.548,1.279644,5.289526,5.332031
0,ckpt,653.498,1.279644,5.301264,5.351562
0,ckpt,659.190,1.279644,5.385725,5.441406
0,ckpt,664.809,1.279648,5.396472,5.441406
0,ckpt,671.018,1.279648,5.480454,5.531250
0,ckpt,676.494,1.279648,5.497571,5.531250
0,ckpt,682.319,1.279648,5.570291,5.621094
0,ckpt,688.169,1.279648,5.660666,5.710938
0,ckpt,693.791,1.279648,5.671896,5.730469
0,ckpt,699.459,1.279648,5.752459,5.800781
0,ckpt,705.277,1.279648,5.767127,5.820312
0,ckpt,711.608,1.279648,5.848651,5.910156
0,ckpt,717.553,1.279659,5.847663,5.910156
0,ckpt,723.047,1.279659,5.847663,5.910156
0,ckpt,728.921,1.279659,5.847663,5.910156
0,ckpt,734.875,1.279659,5.847663,5.910156
0,ckpt,741.148,1.279659,5.847663,5.910156
1,ckpt,0.547,1.279842,3.316181,3.326172
1,ckpt,6.542,1.280422,3.316181,3.326172
1,ckpt,12.161,1.280422,3.319113,3.351562
1,ckpt,17.639,1.280422,3.322536,3.353516
1,ckpt,23.334,1.280422,3.322042,3.355469
1,ckpt,28.741,1.280434,3.325214,3.355469
1,ckpt,34.550,1.280441,3.322041,3.357422
1,ckpt,40.130,1.280445,3.324970,3.357422
1,ckpt,45.699,1.280453,3.327412,3.359375
1,ckpt,51.275,1.280556,3.336445,3.361328
1,ckpt,56.964,1.280685,3.329853,3.361328
1,ckpt,62.506,1.280685,3.328876,3.363281
1,ckpt,68.141,1.281055,3.335743,3.365234
1,ckpt,73.598,1.281055,3.334737,3.365234
1,ckpt,79.252,1.281086,3.335712,3.367188
1,ckpt,85.030,1.281086,3.333759,3.369141
1,ckpt,90.587,1.281151,3.339619,3.369141
1,ckpt,96.184,1.281399,3.338642,3.371094
1,ckpt,102.099,1.281399,3.337666,3.373047
1,ckpt,107.943,1.281590,3.343037,3.373047
1,ckpt,113.683,1.282112,3.344501,3.375000
1,ckpt,119.626,1.282234,3.343525,3.376953
1,ckpt,125.367,1.282246,3.347919,3.376953
1,ckpt,131.214,1.282455,3.347436,3.378906
1,ckpt,136.759,1.282459,3.416319,3.431641
1,ckpt,143.035,1.282459,3.441191,3.476562
1,ckpt,149.066,1.282459,3.527155,3.566406
1,ckpt,154.942,1.282459,3.540344,3.566406
1,ckpt,160.510,1.282459,3.623844,3.656250
1,ckpt,166.065,1.282459,3.633126,3.656250
1,ckpt,171.680,1.282463,3.716626,3.746094
1,ckpt,177.169,1.282463,3.742526,3.765625
1,ckpt,182.850,1.282463,3.808409,3.835938
1,ckpt,188.801,1.282463,3.821635,3.855469
1,ckpt,194.959,1.282475,3.902190,3.925781
1,ckpt,200.905,1.282475,3.909023,3.945312
1,ckpt,206.628,1.282475,3.991066,4.035156
1,ckpt,212.176,1.282475,4.007199,4.035156
1,ckpt,217.753,1.282475,4.086282,4.125000
1,ckpt,223.208,1.282475,4.115607,4.144531
1,ckpt,228.624,1.282475,4.186373,4.214844
1,ckpt,234.131,1.282478,4.266983,4.304688
1,ckpt,239.764,1.282486,4.279159,4.324219
1,ckpt,245.234,1.282486,4.364650,4.394531
1,ckpt,250.826,1.282486,4.375382,4.414062
1,ckpt,256.444,1.282486,4.457410,4.503906
1,ckpt,262.173,1.282486,4.509196,4.546875
1,ckpt,268.344,1.282486,4.550668,4.593750
1,ckpt,274.281,1.282486,4.640540,4.683594
1,ckpt,280.383,1.282486,4.660581,4.703125
1,ckpt,286.022,1.282486,4.736229,4.773438
1,ckpt,291.859,1.282486,4.787542,4.816406
1,ckpt,297.745,1.282486,4.829014,4.882812
1,ckpt,303.410,1.282486,4.915484,4.972656
1,ckpt,309.054,1.282486,4.932066,4.972656
1,ckpt,314.724,1.282486,5.015574,5.062500
1,ckpt,320.676,1.282486,5.043427,5.082031
1,ckpt,326.235,1.282486,5.111279,5.152344
1,ckpt,331.821,1.282486,5.159647,5.195312
1,ckpt,337.823,1.282486,5.206004,5.261719
1,ckpt,343.323,1.282486,5.286613,5.332031
1,ckpt,349.391,1.282486,5.299792,5.351562
1,ckpt,355.108,1.282486,5.382308,5.441406
1,ckpt,360.666,1.282486,5.399906,5.441406
1,ckpt,366.183,1.282486,5.485322,5.531250
1,ckpt,371.995,1.282486,5.548353,5.597656
1,ckpt,377.677,1.282486,5.575178,5.640625
1,ckpt,383.297,1.282486,5.660654,5.710938
1,ckpt,388.898,1.282486,5.676528,5.730469
1,ckpt,394.580,1.282486,5.757831,5.800781
1,ckpt,400.198,1.282486,5.769310,5.820312
1,ckpt,405.700,1.282486,5.850605,5.910156
1,ckpt,411.361,1.282490,5.902634,5.933594
1,ckpt,417.157,1.282490,5.938488,6.000000
1,ckpt,422.853,1.282490,5.847663,6.000000
1,ckpt,429.199,1.282490,5.847663,6.000000
1,ckpt,434.776,1.282490,5.847663,6.000000
1,ckpt,440.353,1.282490,5.847663,6.000000
1,ckpt,445.774,1.282490,5.847663,6.000000
1,ckpt,452.027,1.282490,3.761536,6.000000
2,ckpt,0.473,1.282501,3.316181,3.347656
2,ckpt,6.139,1.282768,3.318623,3.349609
2,ckpt,11.650,1.282768,3.322529,3.351562
2,ckpt,17.916,1.282768,3.319111,3.353516
2,ckpt,23.673,1.282768,3.325214,3.355469
2,ckpt,29.161,1.282768,3.326923,3.357422
2,ckpt,34.917,1.282768,3.328388,3.357422
2,ckpt,40.631,1.282768,3.333515,3.359375
2,ckpt,46.321,1.282768,3.331806,3.361328
2,ckpt,52.139,1.282768,3.331808,3.363281
2,ckpt,57.952,1.282768,3.332783,3.363281
2,ckpt,63.525,1.282768,3.335728,3.365234
2,ckpt,69.612,1.282776,3.333759,3.367188
2,ckpt,75.045,1.282776,3.335224,3.367188
2,ckpt,80.559,1.282776,3.337666,3.369141
2,ckpt,196.941,1.282776,3.340595,3.371094
2,ckpt,202.774,1.282776,3.342564,3.371094
2,ckpt,208.400,1.282776,3.342548,3.373047
2,ckpt,214.080,1.282776,3.343525,3.375000
2,ckpt,219.664,1.282776,3.342548,3.375000
2,ckpt,225.270,1.282776,3.344013,3.376953
2,ckpt,231.071,1.282776,3.343525,3.378906
2,ckpt,236.674,1.282845,3.344502,3.378906
2,ckpt,242.533,1.282845,3.430968,3.457031
2,ckpt,248.464,1.282845,3.446105,3.476562
2,ckpt,254.034,1.282845,3.527644,3.566406
2,ckpt,259.784,1.282845,3.543289,3.566406
2,ckpt,265.631,1.282845,3.627728,3.656250
2,ckpt,271.347,1.282845,3.671228,3.699219
2,ckpt,277.111,1.282845,3.729302,3.765625
2,ckpt,282.913,1.282845,3.802099,3.835938
2,ckpt,288.554,1.282845,3.817721,3.855469
2,ckpt,294.325,1.282852,3.902190,3.925781
2,ckpt,300.124,1.282852,3.922230,3.945312
2,ckpt,306.318,1.282852,3.999835,4.035156
2,ckpt,311.938,1.282852,4.080446,4.125000
2,ckpt,317.976,1.282856,4.097036,4.125000
2,ckpt,323.867,1.282856,4.179064,4.214844
2,ckpt,329.789,1.282856,4.231826,4.257812
2,ckpt,336.279,1.282856,4.279155,4.304688
2,ckpt,341.981,1.282856,4.301171,4.324219
2,ckpt,347.516,1.282856,4.371937,4.414062
2,ckpt,353.236,1.282856,4.456453,4.503906
2,ckpt,359.048,1.282856,4.458863,4.503906
2,ckpt,364.785,1.282856,4.550214,4.593750
2,ckpt,370.430,1.282856,4.563876,4.593750
2,ckpt,376.510,1.282856,4.644446,4.683594
2,ckpt,382.461,1.282856,4.695736,4.726562
2,ckpt,388.042,1.282856,4.737209,4.792969
2,ckpt,393.722,1.282856,4.831490,4.863281
2,ckpt,399.198,1.282856,4.830967,4.882812
2,ckpt,404.935,1.282856,4.912553,4.972656
2,ckpt,410.374,1.282856,4.921793,4.972656
2,ckpt,415.997,1.282856,5.012168,5.062500
2,ckpt,421.825,1.282856,5.015555,5.062500
2,ckpt,427.507,1.282856,5.106906,5.152344
2,ckpt,433.320,1.282856,5.107360,5.171875
2,ckpt,439.209,1.282856,5.197720,5.242188
2,ckpt,444.966,1.282856,5.208963,5.261719
2,ckpt,450.564,1.282856,5.289526,5.332031
2,ckpt,456.355,1.282856,5.306147,5.351562
2,ckpt,461.826,1.282856,5.385230,5.441406
2,ckpt,467.370,1.282856,5.437016,5.484375
2,ckpt,473.247,1.282856,5.478488,5.531250
2,ckpt,478.954,1.282856,5.564959,5.621094
2,ckpt,485.110,1.282856,5.579099,5.640625
2,ckpt,490.894,1.282856,5.665056,5.710938
2,ckpt,496.448,1.282856,5.692901,5.730469
2,ckpt,502.068,1.282856,5.762691,5.820312
2,ckpt,507.809,1.282856,5.844277,5.910156
2,ckpt,513.441,1.282856,5.855476,5.910156
2,ckpt,519.136,1.282856,5.940967,6.000000
2,ckpt,524.625,1.282856,5.942399,6.000000
2,ckpt,530.177,1.282856,5.847663,6.000000
2,ckpt,536.085,1.282856,5.847663,6.000000
2,ckpt,541.832,1.282856,5.847663,6.000000
2,ckpt,548.012,1.282856,5.847663,6.000000
2,ckpt,553.777,1.282856,5.847663,6.000000
3,ckpt,0.545,1.282860,3.316181,3.347656
3,ckpt,6.120,1.283092,3.318623,3.349609
3,ckpt,11.839,1.283092,3.323032,3.353516
3,ckpt,17.527,1.283092,3.323994,3.353516
3,ckpt,23.231,1.283092,3.323995,3.355469
3,ckpt,28.851,1.283092,3.326939,3.357422
3,ckpt,34.520,1.283092,3.326450,3.357422
3,ckpt,40.204,1.283092,3.327900,3.357422
3,ckpt,45.875,1.283092,3.324970,3.359375
3,ckpt,51.859,1.283092,3.329853,3.361328
3,ckpt,57.702,1.283092,3.329853,3.361328
3,ckpt,63.335,1.283092,3.328876,3.363281
3,ckpt,69.176,1.283092,3.333759,3.365234
3,ckpt,74.808,1.283092,3.331806,3.367188
3,ckpt,80.279,1.283092,3.336689,3.367188
3,ckpt,86.083,1.283092,3.334736,3.369141
3,ckpt,92.009,1.283092,3.340839,3.371094
3,ckpt,97.668,1.283092,3.337666,3.373047
3,ckpt,103.843,1.283092,3.343525,3.373047
3,ckpt,109.735,1.283089,3.342548,3.375000
3,ckpt,115.768,1.283089,3.346455,3.376953
3,ckpt,121.184,1.283089,3.345478,3.378906
3,ckpt,126.891,1.283112,3.355764,3.380859
3,ckpt,132.907,1.283112,3.433885,3.457031
3,ckpt,138.776,1.283112,3.454414,3.476562
3,ckpt,144.384,1.283112,3.531062,3.566406
3,ckpt,150.019,1.283112,3.558915,3.566406
3,ckpt,155.756,1.283112,3.622845,3.656250
3,ckpt,161.291,1.283112,3.692712,3.722656
3,ckpt,167.152,1.283112,3.720514,3.746094
3,ckpt,172.977,1.283112,3.802101,3.835938
3,ckpt,179.096,1.283112,3.812318,3.855469
3,ckpt,184.482,1.283112,3.898283,3.925781
3,ckpt,190.051,1.283112,3.914417,3.945312
3,ckpt,197.139,1.283112,3.993500,4.035156
3,ckpt,202.786,1.283112,4.048215,4.078125
3,ckpt,208.318,1.283112,4.087735,4.125000
3,ckpt,214.024,1.283112,4.179086,4.214844
3,ckpt,219.887,1.283112,4.191527,4.234375
3,ckpt,225.581,1.283112,4.271846,4.304688
3,ckpt,231.200,1.283112,4.289453,4.324219
3,ckpt,236.974,1.283112,4.365101,4.414062
3,ckpt,242.510,1.283112,4.435945,4.480469
3,ckpt,248.063,1.283112,4.463747,4.503906
3,ckpt,253.512,1.283112,4.527750,4.570312
3,ckpt,259.178,1.283112,4.557501,4.593750
3,ckpt,265.038,1.283112,4.637134,4.683594
3,ckpt,271.125,1.283112,4.647357,4.703125
3,ckpt,276.786,1.283112,4.733322,4.773438
3,ckpt,282.718,1.283112,4.751410,4.792969
3,ckpt,288.740,1.283112,4.829011,4.882812
3,ckpt,294.820,1.283112,4.915480,4.972656
3,ckpt,300.557,1.283112,4.928664,4.972656
3,ckpt,306.038,1.283112,5.007289,5.062500
3,ckpt,311.735,1.283112,5.014578,5.062500
3,ckpt,317.507,1.283112,5.106906,5.152344
3,ckpt,323.524,1.283112,5.118615,5.171875
3,ckpt,329.657,1.283112,5.205999,5.242188
3,ckpt,335.323,1.283112,5.267077,5.308594
3,ckpt,340.855,1.283112,5.295882,5.332031
3,ckpt,346.408,1.283112,5.351070,5.394531
3,ckpt,352.565,1.283112,5.388649,5.441406
3,ckpt,358.463,1.283112,5.476079,5.531250
3,ckpt,364.149,1.283112,5.487278,5.531250
3,ckpt,369.637,1.283112,5.562027,5.621094
3,ckpt,375.393,1.283112,5.580579,5.640625
3,ckpt,381.089,1.283112,5.665056,5.710938
3,ckpt,386.683,1.283112,5.692901,5.730469
3,ckpt,392.228,1.283112,5.763668,5.820312
3,ckpt,397.996,1.283112,5.843300,5.910156
3,ckpt,403.475,1.283112,5.857460,5.910156
3,ckpt,409.062,1.283112,5.940967,6.000000
3,ckpt,414.770,1.283112,5.847663,6.000000
3,ckpt,420.236,1.283112,5.847663,6.000000
3,ckpt,426.271,1.283112,5.847663,6.000000
3,ckpt,432.029,1.283112,5.847663,6.000000
3,ckpt,437.823,1.283112,5.847663,6.000000
3,ckpt,443.439,1.283112,5.847663,6.000000
4,ckpt,0.553,1.283112,3.316181,3.367188
4,ckpt,6.059,1.283379,3.322056,3.369141
4,ckpt,11.651,1.283379,3.317158,3.371094
4,ckpt,17.249,1.283379,3.320087,3.373047
4,ckpt,22.730,1.283379,3.324986,3.375000
4,ckpt,28.824,1.283379,3.324971,3.375000
4,ckpt,34.734,1.283379,3.327412,3.376953
4,ckpt,40.380,1.283379,3.323994,3.378906
4,ckpt,45.824,1.283379,3.326923,3.378906
4,ckpt,51.328,1.283379,3.330585,3.380859
4,ckpt,57.016,1.283379,3.336445,3.382812
4,ckpt,62.667,1.283379,3.331318,3.382812
4,ckpt,68.699,1.283379,3.330830,3.384766
4,ckpt,74.293,1.283379,3.336689,3.386719
4,ckpt,79.770,1.283379,3.334736,3.386719
4,ckpt,85.325,1.283379,3.333759,3.388672
4,ckpt,90.931,1.283379,3.339634,3.388672
4,ckpt,96.619,1.283379,3.341572,3.390625
4,ckpt,102.135,1.283379,3.342304,3.392578
4,ckpt,108.310,1.283379,3.343044,3.392578
4,ckpt,113.947,1.283379,3.339619,3.394531
4,ckpt,119.548,1.283379,3.346455,3.394531
4,ckpt,125.091,1.283379,3.342548,3.396484
4,ckpt,130.689,1.283379,3.348409,3.398438
4,ckpt,136.724,1.283379,3.356733,3.402344
4,ckpt,142.165,1.283379,3.434373,3.476562
4,ckpt,147.960,1.283379,3.452460,3.476562
4,ckpt,153.754,1.283379,3.530574,3.566406
4,ckpt,159.603,1.283379,3.553055,3.566406
4,ckpt,165.675,1.283379,3.623825,3.656250
4,ckpt,171.353,1.283379,3.694665,3.722656
4,ckpt,176.905,1.283379,3.715630,3.765625
4,ckpt,182.629,1.283379,3.804052,3.835938
4,ckpt,188.519,1.283379,3.814272,3.855469
4,ckpt,194.028,1.283379,3.880229,3.902344
4,ckpt,199.592,1.283379,3.902171,3.945312
4,ckpt,205.207,1.283379,3.953480,3.968750
4,ckpt,217.257,1.283379,3.994972,4.035156
4,ckpt,222.773,1.283379,3.995932,4.035156
4,ckpt,228.447,1.283379,4.080442,4.125000
4,ckpt,234.131,1.283379,4.086758,4.125000
4,ckpt,239.607,1.283379,4.172251,4.214844
4,ckpt,245.193,1.283379,4.179540,4.234375
4,ckpt,250.956,1.283379,4.274798,4.304688
4,ckpt,256.580,1.283379,4.281616,4.324219
4,ckpt,262.252,1.283379,4.362682,4.394531
4,ckpt,268.351,1.283379,4.379303,4.414062
4,ckpt,275.044,1.283379,4.458394,4.503906
4,ckpt,281.850,1.283379,4.486735,4.503906
4,ckpt,287.508,1.283379,4.556529,4.593750
4,ckpt,293.152,1.283379,4.622486,4.660156
4,ckpt,298.762,1.283379,4.645403,4.703125
4,ckpt,304.594,1.283379,4.717221,4.750000
4,ckpt,310.063,1.283379,4.739670,4.773438
4,ckpt,315.615,1.283379,4.753362,4.792969
4,ckpt,321.633,1.283379,4.831941,4.882812
4,ckpt,327.558,1.283379,4.881300,4.906250
4,ckpt,333.163,1.283379,4.919374,4.972656
4,ckpt,338.986,1.283379,4.930617,4.972656
4,ckpt,344.569,1.283379,5.005335,5.062500
4,ckpt,350.393,1.283379,5.023872,5.062500
4,ckpt,356.216,1.283379,5.104450,5.152344
4,ckpt,361.838,1.283379,5.114228,5.171875
4,ckpt,367.623,1.283379,5.197232,5.242188
4,ckpt,373.402,1.283379,5.204050,5.261719
4,ckpt,378.864,1.283379,5.291479,5.332031
4,ckpt,384.328,1.283379,5.292924,5.351562
4,ckpt,389.905,1.283379,5.359859,5.417969
4,ckpt,395.783,1.283379,5.392574,5.441406
4,ckpt,401.448,1.283379,5.475578,5.531250
4,ckpt,407.405,1.283379,5.495617,5.531250
4,ckpt,412.952,1.283379,5.572267,5.621094
4,ckpt,418.394,1.283379,5.584942,5.640625
4,ckpt,428.799,1.283379,5.600119,5.640625
4,ckpt,434.271,1.283379,5.669913,5.710938
4,ckpt,440.148,1.283379,5.733917,5.777344
4,ckpt,446.120,1.283379,5.758788,5.820312
4,ckpt,451.548,1.283379,5.773964,5.820312
4,ckpt,457.419,1.283379,5.852559,5.910156
4,ckpt,463.016,1.283379,5.898972,5.953125
4,ckpt,468.879,1.283379,5.925797,6.000000
4,ckpt,474.349,1.283379,5.847663,6.000000
4,ckpt,479.930,1.283379,5.847663,6.000000
4,ckpt,486.222,1.283379,5.847663,6.000000
4,ckpt,491.847,1.283379,5.847663,6.000000
4,ckpt,497.609,1.283379,5.847663,6.000000
5,ckpt,0.464,1.283379,3.316181,3.349609
5,ckpt,6.360,1.283386,3.320095,3.349609
5,ckpt,11.759,1.283386,3.323032,3.353516
5,ckpt,17.462,1.283386,3.319111,3.353516
5,ckpt,22.993,1.283386,3.324024,3.355469
5,ckpt,28.739,1.283386,3.326679,3.357422
5,ckpt,34.204,1.283386,3.326923,3.357422
5,ckpt,40.269,1.283386,3.325947,3.359375
5,ckpt,45.908,1.283386,3.330845,3.361328
5,ckpt,51.401,1.283386,3.330357,3.361328
5,ckpt,57.306,1.283386,3.329853,3.363281
5,ckpt,63.362,1.283276,3.328876,3.363281
5,ckpt,69.236,1.283283,3.333271,3.365234
5,ckpt,74.850,1.283287,3.335713,3.367188
5,ckpt,80.391,1.283298,3.334736,3.367188
5,ckpt,85.909,1.283302,3.337666,3.369141
5,ckpt,91.600,1.283314,3.339620,3.371094
5,ckpt,97.332,1.283318,3.340595,3.371094
5,ckpt,102.930,1.283321,3.342548,3.373047
5,ckpt,108.705,1.283337,3.345493,3.375000
5,ckpt,114.270,1.283340,3.346455,3.376953
5,ckpt,120.017,1.283348,3.345479,3.376953
5,ckpt,125.704,1.283348,3.343525,3.378906
5,ckpt,131.307,1.283348,3.352819,3.378906
5,ckpt,137.033,1.283348,3.434862,3.457031
5,ckpt,142.796,1.283348,3.452460,3.476562
5,ckpt,148.352,1.283348,3.531070,3.566406
5,ckpt,154.153,1.283348,3.581376,3.609375
5,ckpt,159.740,1.283348,3.622848,3.656250
5,ckpt,165.802,1.283348,3.650720,3.675781
5,ckpt,171.254,1.283348,3.721489,3.765625
5,ckpt,176.886,1.283348,3.802100,3.835938
5,ckpt,182.939,1.283348,3.819674,3.855469
5,ckpt,188.528,1.283348,3.896834,3.925781
5,ckpt,194.377,1.283348,3.910991,3.945312
5,ckpt,199.882,1.283348,3.991066,4.035156
5,ckpt,205.444,1.283348,4.008175,4.035156
5,ckpt,211.352,1.283348,4.083359,4.125000
5,ckpt,216.858,1.283348,4.099981,4.125000
5,ckpt,222.620,1.283348,4.179086,4.214844
5,ckpt,228.181,1.283348,4.183446,4.234375
5,ckpt,233.723,1.283348,4.266010,4.304688
5,ckpt,239.249,1.283348,4.280151,4.324219
5,ckpt,244.966,1.283348,4.365612,4.394531
5,ckpt,250.519,1.283348,4.383212,4.414062
5,ckpt,256.501,1.283348,4.458882,4.503906
5,ckpt,262.512,1.283348,4.509196,4.546875
5,ckpt,268.385,1.283348,4.550668,4.593750
5,ckpt,274.231,1.283348,4.642017,4.683594
5,ckpt,279.982,1.283348,4.650318,4.703125
5,ckpt,285.693,1.283348,4.736740,4.773438
5,ckpt,291.644,1.283348,4.765081,4.792969
5,ckpt,297.374,1.283348,4.834876,4.882812
5,ckpt,303.160,1.283348,4.914507,4.972656
5,ckpt,308.851,1.283348,4.929625,4.972656
5,ckpt,314.651,1.283348,5.011668,5.062500
5,ckpt,320.147,1.283348,5.026809,5.062500
5,ckpt,325.831,1.283348,5.104450,5.152344
5,ckpt,331.546,1.283348,5.124491,5.171875
5,ckpt,337.324,1.283348,5.202108,5.242188
5,ckpt,343.054,1.283348,5.248522,5.285156
5,ckpt,348.987,1.283348,5.294880,5.351562
5,ckpt,354.560,1.283348,5.365718,5.417969
5,ckpt,360.263,1.283348,5.393519,5.441406
5,ckpt,366.163,1.283348,5.472176,5.531250
5,ckpt,371.624,1.283348,5.486805,5.531250
5,ckpt,377.024,1.283348,5.572266,5.621094
5,ckpt,382.657,1.283348,5.588401,5.640625
5,ckpt,388.260,1.283348,5.660654,5.710938
5,ckpt,393.964,1.283348,5.687042,5.730469
5,ckpt,400.406,1.283348,5.763668,5.820312
5,ckpt,406.161,1.283348,5.786660,5.820312
5,ckpt,411.697,1.283348,5.846218,5.910156
5,ckpt,417.394,1.283348,5.898972,5.953125
5,ckpt,423.423,1.283348,5.933609,6.000000
5,ckpt,429.283,1.283348,5.847663,6.000000
5,ckpt,434.712,1.283348,5.847663,6.000000
5,ckpt,440.182,1.283348,5.847663,6.000000
5,ckpt,446.012,1.283348,5.847663,6.000000
5,ckpt,451.551,1.283348,5.847663,6.000000
6,ckpt,0.460,1.283356,3.316181,3.367188
6,ckpt,6.200,1.283463,3.319599,3.369141
6,ckpt,11.694,1.283463,3.320088,3.371094
