iter,mode,t_ms,cpu_rss_gib,gpu_alloc_gib,gpu_reserved_gib
0,slide,2473.518,4.923351,0.815501,0.927734
0,slide,2479.449,4.923351,0.857493,0.927734
0,slide,2484.841,4.923351,0.883841,0.927734
0,slide,2490.697,4.923351,0.785676,0.927734
0,slide,2496.730,4.923351,0.799875,0.927734
0,slide,2503.057,4.923351,0.815501,0.927734
0,slide,2509.099,4.923351,0.815501,0.927734
0,slide,2514.591,4.923351,0.815501,0.927734
0,slide,2520.118,4.923351,0.815501,0.927734
0,slide,2525.908,4.923374,0.888224,0.927734
0,slide,2531.508,4.923374,0.796923,0.927734
0,slide,2538.588,4.923374,0.797907,0.927734
0,slide,2545.048,4.923374,0.815501,0.927734
0,slide,2550.881,4.923374,0.815501,0.927734
0,slide,2556.572,4.923374,0.815501,0.927734
0,slide,2562.210,4.923374,0.881407,0.927734
0,slide,2568.210,4.923374,0.881384,0.927734
0,slide,2574.184,4.923374,0.799128,0.927734
0,slide,2580.743,4.923374,0.815501,0.927734
0,slide,2586.381,4.923374,0.815501,0.927734
0,slide,2592.459,4.923374,0.815501,0.927734
0,slide,2598.216,4.923374,0.857493,0.927734
0,slide,2604.176,4.923374,0.881384,0.927734
0,slide,2610.354,4.923374,0.794970,0.927734
0,slide,2617.380,4.923374,0.796930,0.927734
0,slide,2623.967,4.923374,0.815501,0.927734
0,slide,2629.783,4.923374,0.815501,0.927734
0,slide,2635.383,4.923374,0.815501,0.927734
0,slide,2641.058,4.923378,0.882364,0.927734
0,slide,2647.200,4.923378,0.788606,0.927734
0,slide,2653.594,4.923405,0.799128,0.927734
0,slide,2659.794,4.923405,0.815501,0.927734
0,slide,2665.820,4.923405,0.815501,0.927734
0,slide,2671.605,4.923405,0.815501,0.927734
0,slide,2677.352,4.923409,0.881415,0.927734
0,slide,2683.848,4.923409,0.786653,0.927734
0,slide,2690.788,4.923409,0.798395,0.927734
0,slide,2696.982,4.923409,0.815501,0.927734
0,slide,2703.202,4.923409,0.815501,0.927734
0,slide,2709.195,4.923409,0.815501,0.927734
0,slide,2714.783,4.923409,0.879957,0.927734
0,slide,2720.920,4.923409,0.881384,0.927734
0,slide,2726.733,4.923409,0.788608,0.927734
0,slide,2734.493,4.923409,0.795969,0.927734
0,slide,2740.747,4.923409,0.815501,0.927734
0,slide,2746.140,4.923409,0.815501,0.927734
0,slide,2751.625,4.923409,0.815501,0.927734
0,slide,2757.511,4.923412,0.888224,0.927734
0,slide,2763.124,4.923412,0.790560,0.927734
0,slide,2770.080,4.923412,0.795946,0.927734
0,slide,2777.907,4.923412,0.815501,0.927734
0,slide,2783.769,4.923412,0.815501,0.927734
0,slide,2790.259,4.923412,0.815501,0.927734
0,slide,2795.762,4.923412,0.881384,0.927734
0,slide,2801.748,4.923412,0.797426,0.927734
0,slide,2808.210,4.923412,0.815501,0.927734
0,slide,2816.680,4.923412,0.815501,0.927734
0,slide,2822.539,4.923412,0.815501,0.927734
0,slide,2828.129,4.923412,0.838939,0.927734
0,slide,2834.140,4.923412,0.881384,0.927734
0,slide,2840.281,4.923412,0.798395,0.927734
0,slide,2846.675,4.923412,0.796930,0.927734
0,slide,2853.842,4.923420,0.815501,0.927734
0,slide,2859.411,4.923420,0.815501,0.927734
0,slide,2865.140,4.923420,0.815501,0.927734
0,slide,2871.490,4.923420,0.881384,0.927734
0,slide,2877.539,4.923420,0.793489,0.927734
0,slide,2883.847,4.923420,0.816478,0.927734
0,slide,2890.330,4.923420,0.815501,0.927734
0,slide,2896.007,4.923420,0.815501,0.927734
0,slide,2901.981,4.923420,0.815501,0.927734
0,slide,2907.580,4.923420,0.881407,0.927734
0,slide,2913.792,4.923420,0.788606,0.927734
0,slide,2920.509,4.923420,0.796923,0.927734
0,slide,2927.878,4.923420,0.815501,0.927734
0,slide,2933.522,4.923420,0.815501,0.927734
0,slide,2939.290,4.923420,0.815501,0.927734
0,slide,2945.048,4.923420,0.877989,0.927734
0,slide,2950.479,4.923420,0.881384,0.927734
0,slide,2956.645,4.923420,0.791536,0.927734
0,slide,2963.301,4.923420,0.799128,0.927734
0,slide,2970.954,4.923420,0.815501,0.927734
0,slide,2976.849,4.923420,0.815501,0.927734
0,slide,2982.827,4.923424,0.838939,0.927734
0,slide,2988.802,4.923424,0.881384,0.927734
0,slide,2994.802,4.923424,0.794970,0.927734
0,slide,3001.432,4.923424,0.812572,0.927734
0,slide,3008.716,4.923424,0.815501,0.927734
0,slide,3014.671,4.923424,0.815501,0.927734
0,slide,3020.289,4.923424,0.860423,0.927734
0,slide,3025.849,4.923424,0.881384,0.927734
0,slide,3031.972,4.923424,0.796450,0.927734
0,slide,3038.232,4.923424,0.815501,0.927734
0,slide,3045.365,4.923424,0.815501,0.927734
0,slide,3052.083,4.923424,0.815501,0.927734
0,slide,3057.973,4.923424,0.876056,0.927734
0,slide,3063.802,4.923424,0.881384,0.927734
0,slide,3069.780,4.923424,0.790560,0.927734
0,slide,3076.058,4.923424,0.799875,0.927734
0,slide,3082.308,4.923424,0.815501,0.927734
0,slide,3088.206,4.923424,0.815501,0.927734
0,slide,3094.135,4.923424,0.815501,0.927734
0,slide,3099.713,4.923424,0.877989,0.927734
0,slide,3105.460,4.923424,0.881384,0.927734
0,slide,3112.262,4.923428,0.795961,0.927734
0,slide,3119.722,4.923428,0.801830,0.927734
0,slide,3125.736,4.923428,0.815501,0.927734
0,slide,3131.881,4.923428,0.815501,0.927734
0,slide,3138.045,4.923428,0.877989,0.927734
0,slide,3143.605,4.923428,0.886272,0.927734
0,slide,3149.387,4.923428,0.792514,0.927734
0,slide,3155.456,4.923428,0.795961,0.927734
0,slide,3162.143,4.923428,0.800852,0.927734
0,slide,3167.940,4.923428,0.815501,0.927734
0,slide,3173.644,4.923428,0.815501,0.927734
0,slide,3179.913,4.923431,0.877012,0.927734
0,slide,3185.443,4.923431,0.881384,0.927734
0,slide,3191.159,4.923431,0.788609,0.927734
0,slide,3197.801,4.923431,0.815501,0.927734
0,slide,3204.189,4.923431,0.815501,0.927734
0,slide,3210.112,4.923431,0.815501,0.927734
0,slide,3215.686,4.923431,0.815501,0.927734
0,slide,3221.379,4.923431,0.888224,0.927734
0,slide,3227.820,4.923431,0.794481,0.927734
0,slide,3234.859,4.923435,0.812572,0.927734
0,slide,3242.995,4.923450,0.815501,0.927734
0,slide,3248.946,4.923450,0.815501,0.927734
0,slide,3254.823,4.923450,0.815501,0.927734
0,slide,3260.763,4.923450,0.882376,0.927734
0,slide,3266.565,4.923450,0.792514,0.927734
0,slide,3274.738,4.923450,0.803782,0.927734
0,slide,3281.014,4.923450,0.815501,0.927734
0,slide,3286.995,4.923450,0.815501,0.927734
0,slide,3292.565,4.923450,0.815501,0.927734
0,slide,3298.596,4.923450,0.882376,0.927734
0,slide,3304.758,4.923458,0.788606,0.927734
0,slide,3311.609,4.923470,0.799128,0.927734
0,slide,3318.660,4.923470,0.815501,0.927734
0,slide,3324.332,4.923470,0.815501,0.927734
0,slide,3329.903,4.923470,0.815501,0.927734
0,slide,3335.733,4.923470,0.877989,0.927734
0,slide,3341.941,4.923470,0.785676,0.927734
0,slide,3348.046,4.923470,0.785676,0.927734
1,slide,0.652,4.923630,0.785676,0.802734
1,slide,6.260,4.924271,0.786962,0.802734
1,slide,12.152,4.924274,0.787629,0.810547
1,slide,18.022,4.924274,0.787629,0.810547
1,slide,24.781,4.924274,0.787629,0.810547
1,slide,30.699,4.924274,0.787629,0.810547
1,slide,36.303,4.924274,0.790561,0.810547
1,slide,41.926,4.924274,0.787629,0.810547
1,slide,47.726,4.924274,0.787629,0.810547
1,slide,53.741,4.924274,0.789582,0.810547
1,slide,59.269,4.924274,0.787629,0.810547
1,slide,65.216,4.924274,0.787629,0.810547
1,slide,70.993,4.924274,0.792512,0.810547
1,slide,76.409,4.924274,0.787629,0.810547
1,slide,82.909,4.924274,0.787629,0.810547
1,slide,88.771,4.924274,0.798249,0.810547
1,slide,94.449,4.924274,0.787629,0.810547
1,slide,100.070,4.924274,0.787629,0.810547
1,slide,105.852,4.924274,0.789582,0.810547
1,slide,111.474,4.924274,0.787629,0.810547
1,slide,117.118,4.924274,0.787629,0.810547
