iter,mode,t_ms,cpu_rss_gib,gpu_alloc_gib,gpu_reserved_gib
1,gpu,192.473,1.282326,4.363948,4.445312
1,gpu,198.375,1.282326,4.430323,4.515625
1,gpu,204.026,1.282326,4.496698,4.585938
1,gpu,209.972,1.282326,4.562096,4.656250
1,gpu,216.875,1.282330,4.630928,4.746094
1,gpu,222.544,1.282330,4.693869,4.816406
1,gpu,228.260,1.282330,4.759267,4.906250
1,gpu,234.082,1.282330,4.825154,4.976562
1,gpu,240.250,1.282330,4.892017,5.066406
1,gpu,246.399,1.282330,4.956927,5.136719
1,gpu,252.421,1.282330,5.023302,5.207031
1,gpu,258.622,1.282330,5.089676,5.296875
1,gpu,264.482,1.282330,5.156051,5.367188
1,gpu,270.011,1.282330,5.182888,5.390625
1,gpu,275.705,1.282330,5.232172,5.457031
1,gpu,281.569,1.282333,5.286848,5.527344
1,gpu,287.471,1.282333,5.353222,5.597656
1,gpu,293.482,1.282333,5.419597,5.667969
1,gpu,299.456,1.282333,5.482569,5.757812
1,gpu,304.969,1.282333,5.553339,5.828125
1,gpu,310.540,1.282333,5.614339,5.917969
1,gpu,316.342,1.282333,5.681202,5.988281
1,gpu,322.060,1.282333,5.746112,6.058594
1,gpu,327.620,1.282333,5.795397,6.125000
1,gpu,333.343,1.282333,5.860307,6.195312
1,gpu,339.144,1.282333,5.928269,6.285156
1,gpu,345.048,1.282341,5.857429,6.308594
1,gpu,350.793,1.282341,5.857429,6.308594
1,gpu,356.822,1.282341,5.857429,6.308594
1,gpu,362.376,1.282341,5.857429,6.308594
1,gpu,368.313,1.282341,5.857429,6.308594
1,gpu,373.997,1.282341,5.857429,6.308594
2,gpu,0.544,1.282349,3.317158,3.367188
2,gpu,6.596,1.282585,3.320087,3.367188
2,gpu,12.094,1.282585,3.354818,3.382812
2,gpu,17.767,1.282593,3.386978,3.396484
2,gpu,23.592,1.282593,3.408968,3.421875
2,gpu,29.610,1.282593,3.437832,3.451172
2,gpu,35.222,1.282593,3.468145,3.480469
2,gpu,40.840,1.282593,3.490128,3.507812
2,gpu,46.833,1.282593,3.522898,3.539062
2,gpu,52.472,1.282593,3.553226,3.572266
2,gpu,58.113,1.282593,3.585012,3.605469
2,gpu,63.891,1.282593,3.626557,3.638672
2,gpu,69.446,1.282593,3.656384,3.667969
2,gpu,75.650,1.282593,3.683278,3.697266
2,gpu,81.403,1.282593,3.711150,3.726562
2,gpu,87.192,1.282593,3.749300,3.759766
2,gpu,92.805,1.282593,3.777172,3.791016
2,gpu,98.847,1.282593,3.801604,3.816406
2,gpu,104.706,1.282593,3.828499,3.845703
2,gpu,110.288,1.282597,3.863237,3.878906
2,gpu,116.281,1.282597,3.893543,3.912109
2,gpu,122.120,1.282597,3.919958,3.937500
2,gpu,128.130,1.282597,3.943893,3.964844
2,gpu,133.635,1.282597,3.973734,3.998047
2,gpu,139.205,1.282597,4.006008,4.011719
2,gpu,145.135,1.282597,4.043662,4.062500
2,gpu,150.930,1.282597,4.077394,4.095703
2,gpu,156.572,1.282597,4.110150,4.125000
2,gpu,162.395,1.282597,4.167754,4.195312
2,gpu,168.058,1.282597,4.233640,4.285156
